"";"dist_paved";"dist_unpaved";"dist_rail";"dist_silos";"dist_protected";"dist_settlement";"pop_mean";"crop";"fl"
"1774";9438,16408954759;2566,91545320079;9632,34515991767;1756,45119827386;46072,2965322582;10468,8631447216;0;"12";"1"
"1775";4002,43046727411;24,3574337528541;15563,8055849475;83383,0476257334;118366,766211268;18203,9628753533;0;"7";"3"
"1776";2224,90775346405;461,253493005407;2420,20579385007;7615,56355774658;30814,1354500274;3191,24563947815;0;"12";"0"
"1777";4064,39297447151;923,657761924477;37396,9399045485;767,726720677871;103372,083623885;8442,77633265955;0;"1";"0"
"1778";208,652310076594;172,358600556663;16502,8250897618;117513,871580508;51954,540140185;22832,9750092845;0;"7";"0"
"1779";4189,18934680327;747,853768117084;3996,65439561754;4660,41352628728;68325,4253809586;3775,53771849322;0;"1";"0"
"1780";474,569934360355;3391,98233160705;3304,97187521684;4463,35450969745;26100,2391795978;7605,05321014956;0;"7";"0"
"1781";8408,26921444985;3255,68913016387;6269,15371393199;2213,19065379169;29319,3685766833;11688,7619255636;0;"7";"0"
"1782";4307,02817505849;313,97648435075;6221,11396874077;46887,0368797766;130996,521951696;6328,42768509179;0;"7";"3"
"1783";4644,61352417495;3860,4605252818;12874,8344834243;14328,0744390704;58308,4737321651;13578,6836521792;0;"1";"3"
"1784";4057,7791296229;1244,5752717987;16231,9836855106;2449,77582133267;76461,5252597685;12218,6180147523;0;"7";"2"
"1785";1226,46538563924;1024,79286046959;19536,791381558;1074,62741347939;87388,8769881763;3214,08120886079;0;"1";"2"
"1786";2807,765589487;3839,8002468703;15049,7859463532;3553,42010782001;117102,876297242;24693,6435497954;0;"7";"0"
"1787";6577,61200983988;290,139348413654;28643,6469338893;58245,9967208068;60224,2557071608;30972,302042004;0;"2";"3"
"1788";3099,17775300396;487,924895801459;6270,42726824831;83205,8409052779;3191,2453843181;7609,19250323159;0;"0";"1"
"1789";1359,03036381566;271,097429871279;6152,23700838211;49837,078559538;15925,3420282745;8779,87355485849;0;"13";"0"
"1790";7387,67985549774;2,8061909118522;37292,3735520725;1747,58361013504;106377,741843979;10071,0036602556;0;"1";"2"
"1791";5004,86403914893;950,839050015549;11987,4787453921;56549,7648425697;90257,7077168285;13964,7610410305;0;"7";"3"
"1792";9904,48931021862;586,719283837072;28743,5157205593;746,478759105448;111553,597797614;40533,9099399177;0;"1";"0"
"1793";14184,3576349836;16333,8876633783;44414,7567201445;34456,4738270543;6846,65239294699;44356,8415387807;0;"7";"3"
"1794";656,454846410542;1219,78292562753;10758,6666691169;48053,0157107221;28244,5557098291;6883,12820703115;0;"13";"1"
"1795";6054,35572776152;2055,12428598014;20309,0944590869;5078,86648137545;92358,7518324999;20652,6859136088;0;"7";"0"
"1796";379,262704683527;673,454672329221;2031,36052749446;883,634711071413;67758,3047062645;7298,00685366939;0;"13";"0"
"1797";1855,93343338073;2255,40291855859;22236,3778579305;4221,74407762305;112307,803485752;31787,6388773145;0;"0";"0"
"1798";771,742553456631;3882,26223758595;13772,1501503198;68644,3141951317;697,725393708432;11533,1589077237;0;"0";"1"
"1799";6082,49731510124;1681,13217920152;8334,13144175612;8954,53500846262;138514,707210601;10721,2246821278;0;"7";"1"
"1800";3143,00546123911;457,47515878485;4571,80666582228;6671,35528685283;60406,2069851097;7146,59759883974;0;"7";"2"
"1801";1540,3261826705;2873,80849436474;11257,3777538832;52520,5819391654;24065,3507545861;3665,50314325893;0;"1";"0"
"1802";2162,43450663965;5349,09045431857;21925,5990756159;438366,107087787;111019,406616851;26872,5483798054;0;"0";"0"
"1803";3656,54978093911;3160,29546433173;3878,36376650184;205723,643479976;20960,5802332125;5152,36211229394;0;"0";"0"
"1804";15993,0632611017;355,22900302895;16066,185684224;48398,6705819474;16173,1084564171;6631,91982966467;0;"13";"0"
"1805";4026,18675926352;865,746702982316;4148,00823715671;3929,39696785801;102642,86771916;8833,33435695905;0;"7";"0"
"1806";9647,99976272689;2296,88833697634;10766,9517425853;13818,6049300632;33532,6592458263;12573,9346087438;0;"12";"0"
"1807";17874,9586524207;8158,63193606033;63194,3179291749;66157,6133659201;35204,7262581532;43647,6239162364;0;"0";"2"
"1808";125,6083507853;87,8367918902358;42398,7686734166;86831,6593014962;128186,111607678;17186,420090151;0;"7";"0"
"1809";418,511596505943;723,474465533792;30757,6017932895;34040,6744148234;58955,5822067507;5088,15069625838;0;"1";"3"
"1810";2746,74502447244;575,601144313561;7621,80567517284;18972,231046293;46721,5146896101;10293,5760633363;0;"13";"0"
"1811";1252,87585479025;1317,04372509051;2364,47768149402;18620,7611870261;0;1966,37230972608;0;"0";"0"
"1812";1193,68452065138;364,201840590982;9305,0897845275;19040,9056519753;47436,5088544743;10799,8985802982;0;"1";"0"
"1813";311,975603350132;683,052097987335;5172,6289758205;47186,2474581437;147971,880141353;4750,71239244901;0;"14";"3"
"1814";5328,6986296951;2026,95782334728;5424,89922294689;78669,9526944631;5377,67146711438;11586,3375403206;0;"0";"1"
"1815";9216,39743736776;3629,87546439577;13440,5760114929;5146,4374750743;131619,323026991;28621,0992901034;0;"1";"3"
"1816";1820,82233233868;487,371081182339;2284,49946766735;2650,44569723612;72938,4798805015;2892,50856639216;0;"7";"2"
"1817";2650,96651801523;256,968947119983;21943,9081601672;4948,32050009691;143574,418996149;26923,4313190119;0;"14";"2"
"1818";3605,98051718602;1291,83131985524;17100,6559745007;1410,87834194604;79711,4294662422;16468,4842515756;0;"7";"2"
"1819";720,288812637612;756,016278729165;598,238406069807;1470,06034603044;86841,7402920539;10143,8275747597;0;"0";"0"
"1820";1350,5643566296;2149,7567453622;24908,899147691;28409,5196453444;61335,4720920106;7005,61379803776;0;"1";"3"
"1821";1483,69161932255;5975,06975514947;75017,7609172926;62049,8086736859;13480,4314062661;58269,9730652123;0;"7";"2"
"1822";1557,49809312209;2486,80979214077;60446,3499864709;2757,77886222841;82526,4461091361;11274,3979001249;0;"1";"0"
"1823";3516,69158300561;3715,91998817175;6889,48921709624;9467,21021842617;56157,6988307967;13723,4418018211;0;"1";"0"
"1824";5971,23513217259;748,701884592874;6258,39617259545;2140,84780043181;73500,0808570144;15290,5215231171;0;"0";"0"
"1825";2788,8106779513;745,524657632641;46968,7690005864;86709,6685839634;130702,723986884;14751,3457561605;0;"7";"0"
"1826";3053,79781813744;1123,93594436146;9092,25329453776;10050,8886093987;56345,1484102582;11244,9864491374;0;"7";"3"
"1827";6467,31274055854;1813,11444556769;6512,13980177816;36122,5871883013;25407,9948818571;11663,481768513;0;"0";"0"
"1828";884,141027356921;1025,93592722164;24684,9497581704;2957,97863160696;108442,339052842;31514,2615834646;0;"1";"0"
"1829";262,298482251642;205,481849889414;2949,35071747203;63034,7233961643;14642,6432801607;2688,36450295723;0;"7";"3"
"1830";8754,05284776521;1096,5140043828;11080,1468097704;115457,72211438;47220,345722058;17867,1071514139;0;"7";"3"
"1831";635,835218800619;417,664521447134;23597,2907519616;158732,674864634;39103,4649631987;21924,7338355168;0,0295249130576849;"7";"3"
"1832";3569,73452044379;2118,15119302026;15730,2024922138;115297,537178167;41233,9355619768;9552,15634966015;0;"0";"0"
"1833";4493,28796014042;505,989818927819;4835,35090711272;1398,34023347229;27063,7628325941;5081,71613629775;0;"1";"3"
"1834";353,937239472921;664,144498846727;38284,5590217212;100042,126214938;107706,274090623;5823,63834434411;0;"7";"3"
"1835";14651,6883427677;1522,67866253309;27497,3961616388;84188,2818643114;0;15491,8626433084;0;"7";"0"
"1836";484,421203102176;423,904380437087;77908,9223697825;222422,47146277;48400,1133827248;13631,3547593634;0;"7";"0"
"1837";15557,2735066138;3631,89107260573;44544,3927590078;2003,0478756846;75344,6661204856;21689,9614523507;0;"0";"2"
"1838";3733,51845814537;122,154677175126;3927,45694109655;13315,5754390404;55655,9739409675;4960,71856730014;0;"1";"0"
"1839";7999,83604918258;5291,81043734275;35895,8018304044;5492,06278846545;62846,2158417649;40532,0980291966;0;"1";"0"
"1840";599,072004288991;1346,85436704285;9368,85499516354;10242,6959393902;61233,8762828362;9157,71593505088;0;"7";"0"
"1841";1830,14849883167;221,684162665789;21810,1070433986;79688,2078529568;127312,838560497;22344,43802268;0;"1";"0"
"1842";12342,6070101812;720,627317401277;12287,3541942586;4925,37076000222;140409,83631194;17163,0508726519;0;"1";"0"
"1843";3463,82020997494;932,464903489017;3926,78683337212;3125,04463486171;187350,980732666;4680,34043452748;0;"1";"0"
"1844";3296,1338092463;1571,69281297443;4136,77494135172;15823,8345758127;168065,035575927;18909,2961426594;0;"1";"3"
"1845";1161,14933983383;318,388584974274;4050,14297220674;5357,41074710797;147257,788201682;4484,93802658873;0;"13";"0"
"1846";7026,33351994703;715,704137462383;7076,11188745365;4760,33657920465;88636,1093663833;6789,88548897906;0;"7";"0"
"1847";21892,7454008947;1460,15125154389;23510,6840489959;20690,8644870838;36878,8025355472;24950,6125299304;0;"13";"3"
"1848";1510,63452131674;95,9887282387737;37970,4255200757;93626,9803118259;115382,645936026;6552,24918968583;0;"7";"3"
"1849";4047,7166680207;3554,46430821475;2900,88361088057;2591,54024954847;70009,3237379832;8423,03358988771;0;"0";"1"
"1850";27927,3683517585;2177,13238250356;29948,9222262614;1351,75817463455;84686,12362073;32583,5957215454;0;"1";"2"
"1851";668,392685281104;2660,08819480008;13904,0911445943;9375,52202102677;12741,2479934033;13859,7275175475;0;"1";"0"
"1852";6721,0266901421;1945,65702862331;37660,7055312997;4485,77570086897;110526,559256001;13307,6166921965;0;"7";"0"
"1853";358,422235124739;4254,63300490071;5342,25715691935;36741,5754330756;21087,9533943067;5703,77105931945;0;"7";"1"
"1854";4212,98048516909;58,6806706730628;12982,5666112514;394464,876643884;103507,804189699;19728,2441474649;0;"0";"3"
"1855";17239,9778808451;7305,30279158716;19784,4246998403;17666,5676240632;37079,2765040185;12553,464811621;0;"7";"0"
"1856";3856,38999010401;810,977424798862;22974,8583372487;13784,8170014661;22546,2713978906;6761,61440008625;0;"7";"3"
"1857";823,154643595021;977,590748502054;12475,8172787842;30260,6904586968;35474,669410818;9167,75844075626;0;"13";"0"
"1858";8838,60437479151;8761,77082064533;9021,7087418617;184378,814439211;25101,3464926521;12777,1891327738;0;"0";"3"
"1859";2479,48460485932;4588,75392075535;14715,744557277;3379,03332828639;39155,2939179499;12024,0613009238;0;"1";"0"
"1860";4693,98611453801;1549,38325950111;10812,6559485478;305405,052245891;14815,7744888716;7890,59841539311;0;"0";"1"
"1861";2602,26190372654;287,789963969449;32813,6261764796;4638,19440428821;151753,950498016;11154,0620384534;0;"7";"0"
"1862";7416,39313702169;580,299526593436;19281,5949695903;2573,48182002775;88780,5470090477;20798,1081705246;2,56515622138977;"7";"0"
"1863";26684,5700658749;4409,51403799978;27904,432993263;3483,7390162962;60024,8428381789;21262,6261956645;0;"12";"0"
"1864";2835,57486237215;10,0344671335021;2765,7526580986;15295,6142486675;52121,5438450402;10092,3932858003;0;"7";"0"
"1865";1921,17228664613;1659,22801874699;56301,0516256458;10598,5520046224;86550,536964893;30386,2664379817;0;"1";"0"
"1866";2864,99860254793;51,8052662556214;2744,02598197856;172627,088225408;15326,6268432501;5475,5084845894;0;"0";"0"
"1867";7936,90077232515;5613,13615857661;16342,3589019348;33327,4764468569;36800,3159912132;16358,7940618172;0;"3";"3"
"1868";3016,75245648587;2485,8647577839;11064,5877775927;613,472469969432;96205,0302752738;10811,6151983566;0;"7";"0"
"1869";3479,57603810388;370,039695408369;5335,22002607129;1352,27039433312;58317,1237692197;7016,81036136074;0;"3";"0"
"1870";8924,00575703811;4153,65827004446;33310,2137946097;5869,49063308292;29530,6751630577;25488,3806836217;0;"1";"0"
"1871";370,189921087595;4109,42353793092;17235,3081036219;107246,896514113;4598,32621548942;4432,76138007714;0;"0";"0"
"1872";8383,20150537467;1608,38664300221;25575,702387738;3707,0073889396;59276,8493132895;12064,8336401298;0;"7";"3"
"1873";6298,73649405069;655,391081121542;17162,3197199143;70568,6227372533;103433,863762482;17604,9416075769;0;"0";"0"
"1874";1436,86023933887;1233,26705655053;18543,4663366237;22538,9669852763;47513,1864763294;19005,185059594;0;"7";"0"
"1875";2873,05628227453;225,409630347146;14420,4170371209;28679,7300104635;89328,5973063993;12269,3440976311;0;"0";"2"
"1876";5526,56471421312;902,295755651521;5550,20554331492;86681,3151235064;15182,6456054497;7064,59388970844;0;"1";"0"
"1877";9862,56087511758;571,423063900635;10608,6189637343;3116,93210814579;200902,530894947;17852,1117557216;0;"12";"3"
"1878";5016,94588211327;2909,4444738299;5048,52963474486;3997,12149412074;27229,3694827072;5190,29542750729;0;"7";"0"
"1879";5963,21545450562;788,072105072835;5987,83853389966;399,292075814379;85060,5181936228;8161,51265174046;0;"7";"0"
"1880";13395,6559503016;1074,7624846642;30181,733877422;3555,26478911718;120498,424675723;30675,4903007003;0;"1";"0"
"1881";962,559846336964;98,8569854928069;9525,65218256685;44245,0280912966;29133,0674907918;258,112513264404;12,2960176467896;"13";"0"
"1882";10737,9638374104;1293,14212710196;47025,3423910869;4763,63204247509;79096,9368886158;19055,3600500623;0;"1";"3"
"1883";2212,40836218665;1171,54120645674;30688,3829494358;12190,5391617814;87183,7459430935;3587,82110586358;0;"7";"2"
"1884";5269,42482330399;3397,55430528352;5334,82410176157;5430,0357234822;31315,2047786025;5805,50696167332;0;"0";"0"
"1885";4771,27241360169;2124,16173676462;13894,5540140297;6169,68171137012;35997,9360500697;13361,7539217944;0;"7";"0"
"1886";427,01442530378;830,003147790522;3753,14557701054;58841,0324438326;19852,9688134935;4490,30628870583;0;"13";"3"
"1887";24090,5677698807;1592,65423423976;31490,1203241191;1575,25563524445;92289,8698416268;32558,3679483834;0;"0";"0"
"1888";309,739885053381;90,345396566561;22171,8723198917;50781,3743005509;56654,3478311462;27641,1799421552;0;"14";"3"
"1889";3837,85604696661;1498,06019663212;8220,76056884812;92775,4519051083;76577,5393554629;13378,7571215588;0;"7";"3"
"1890";4578,74043335825;262,19889099793;13787,415603785;1482,51468393526;44103,2140301066;12912,4065186855;0;"1";"0"
"1891";287,353282011487;258,738624957617;17103,796807258;66267,3208094377;141520,143862184;10576,0800029597;0;"7";"3"
"1892";14373,580382723;246,668878390984;24587,9462990474;1876,64712359362;116163,144045812;14719,3617490707;0;"0";"0"
"1893";4474,72493562766;95,2375204686052;10187,6370256772;3287,32884052322;49626,9553876335;11353,8964326155;0;"7";"0"
"1894";4850,38449845311;1042,92871095592;23921,9720321077;3052,59642566193;90288,3914692299;20974,8307152158;0;"12";"0"
"1895";7645,7419555831;1248,56901270011;7683,52042417148;6530,19265658416;142978,516275568;13350,0032433273;0;"3";"2"
"1896";19748,0683315802;3686,41750406874;80099,9730701237;9477,83943097957;58205,673902253;20326,8311793803;0;"0";"0"
"1897";2035,09589403106;1971,88132659246;1960,46022465308;18436,0738603382;49497,3030804819;7469,80473024136;0;"7";"0"
"1898";8111,85045456787;2840,50539021409;21314,675182547;10037,9984644935;75562,4100253169;5885,1405664549;0;"7";"2"
"1899";600,342549553742;447,755421738861;2559,32334789054;10934,6652022801;55788,4096558928;2789,32088022981;0;"1";"0"
"1900";1083,14564041582;318,811690485932;1139,68945483617;10456,8901751514;18053,8737222528;3026,71979957688;0;"0";"1"
"1901";1520,66257739428;7,78794713484228;9888,74243114905;7090,22891398589;46389,3808316411;10218,5920919393;0;"7";"0"
"1902";5612,9793915011;2610,7715973636;15251,8762080085;2602,86764360637;98400,9136946254;15644,4942433711;0;"7";"0"
"1903";3033,18794101815;128,139245989608;19921,7349798489;73032,3300871502;134362,78492544;17151,4104680163;0;"7";"3"
"1904";1635,50202303836;907,562203010023;1368,37052451705;411,221215818773;157076,807877007;23084,4468393561;0;"7";"2"
"1905";6691,46945283935;3038,52985460577;31007,9665186398;2820,01676847035;149100,790280347;19474,0564621224;0;"7";"0"
"1906";21735,8309194353;5830,79676227014;21866,382946184;3598,90522927702;54457,0642393526;21886,7966116996;0;"7";"0"
"1907";185,085539235974;204,054093452193;21462,7685841193;1189,29792344814;36751,0528089088;4550,17242006321;0;"7";"0"
"1908";4685,15288185434;1746,26816283311;7738,59572369858;65787,8061688423;23197,9735588458;11093,2717375399;0;"0";"1"
"1909";392,7165200594;3328,04157788472;44382,2429486621;8792,13481823446;40443,4019268662;36174,6081543452;0;"12";"3"
"1910";2399,98108642838;1397,23804973462;2454,1108458546;38966,9405120396;22940,7399018985;11156,4449183444;0;"1";"0"
"1911";957,236025594039;572,059027608671;33109,5208558388;262742,218482299;8833,34251643916;2746,17927219563;0;"0";"1"
"1912";5065,02878316884;1768,98257708477;15049,9294674539;9108,05378562343;56730,7034411516;17405,9004513298;0;"7";"0"
"1913";5489,11789332314;1908,05595509012;15224,0565269246;3190,56487471664;150949,874457872;23019,86655129;0;"7";"0"
"1914";2141,30229213924;935,543955724313;10703,7223167474;49136,1217273544;123435,686181813;13657,8340368523;0;"7";"0"
"1915";3249,7630823926;3337,59170404143;72517,631964997;220162,264235262;46135,6811876159;17257,1976675695;0;"7";"0"
"1916";7190,3017630813;352,651376833374;28789,5107254264;5881,10272254491;188571,131765644;19871,6106896927;0;"7";"2"
"1917";1178,50135423634;1344,06740938277;19356,3595800629;40591,6224679977;36243,7162536654;11442,7765697303;0;"1";"0"
"1918";1438,38044670591;1474,57232103633;1715,24503150837;3134,56425531932;110469,839793289;3905,79916887097;0;"0";"0"
"1919";244,480099989812;344,263635495368;3550,63906510458;17650,5192526777;55768,8558848345;4458,92223570757;0;"7";"0"
"1920";998,58258071687;1001,03619914147;6425,00896538436;2635,49594324231;68848,7080027668;6844,8959469904;0;"1";"0"
"1921";2824,68536531875;2536,71744350399;16527,5280707447;1785,47599403285;83179,8244419614;7334,75854754065;0;"7";"3"
"1922";897,14309211345;975,077107116252;40649,3600864693;4356,19965603516;106038,343195071;42182,3480737606;0;"7";"0"
"1923";386,648979657788;292,710929027149;7741,64480569839;37293,4417057963;136867,528687974;8301,39618587504;0;"7";"0"
"1924";1151,01435375489;1083,9546893661;29998,3993992371;2672,26389627901;112776,515112897;30854,1246717962;0;"7";"0"
"1925";1456,82126804192;532,497356468902;5612,68245458698;3863,02714814627;110501,872209155;5507,75484895413;0;"7";"0"
"1926";3350,38855917615;218,988032865718;3279,98419804189;14750,2189116545;52585,5785833697;10411,2303393668;0;"7";"0"
"1927";2895,6644724862;3206,54125550181;3085,24237166804;15000,914034368;103859,137527689;5817,76899049895;0;"0";"0"
"1928";4972,94832010718;444,338539125364;9980,00387361492;85825,9905609648;81556,4405862191;9747,41835543278;0;"2";"3"
"1929";4616,74834757641;1590,23699598146;11165,3568426523;11046,7062647292;38073,2573913864;11233,5220323783;0;"1";"0"
"1930";16810,8481139979;2269,76949330387;21148,6216271716;3682,07647573059;23015,3219295862;21783,6647439068;0;"1";"0"
"1931";17598,9534364627;5317,25503191882;18534,4396477904;3433,80365590558;60627,7745377761;11822,9563964723;0;"12";"0"
"1932";7606,29490649035;1203,97892506584;9216,37098606546;18834,4935203199;61548,8964913133;8234,64131770099;0;"1";"3"
"1933";7242,40546641617;370,520348245621;7288,64010517023;30772,2309644651;125239,610475658;14414,4901005307;0;"7";"0"
"1934";10175,935968508;3080,58004992622;10191,5801092552;2985,22512875931;10887,0718682497;10544,7009801719;0;"7";"3"
"1935";4957,66950966986;3118,88112524796;5040,34862416839;1940,88223745586;103814,040637006;13392,0956692615;0;"1";"2"
"1936";5801,20300213025;265,569452579079;41725,9764656363;16864,4474731925;102107,097488306;43034,7063882634;0;"2";"3"
"1937";1812,78564709072;182,074161969246;17438,8938929377;19280,0110292045;52378,6125897206;12912,7835805175;0;"13";"3"
"1938";2371,74414805709;5869,32386729787;17794,9457880196;40098,811265701;2618,45257335295;17384,9086058397;0;"0";"0"
"1939";9041,94041055306;296,151975022972;9691,02813465997;66177,1878578749;9607,00076593071;9670,54710187276;0;"7";"1"
"1940";5263,72541958919;6557,83271733219;7621,44397597522;4360,93487103621;35885,124572148;11980,933744667;0;"7";"1"
"1941";9,33676630581988;4917,61848381611;17599,4618643924;7035,81253777975;65682,3496413535;22722,7975983797;0;"7";"3"
"1942";3198,97771710336;3256,79096389926;19059,2647563276;2288,45544791134;71219,9286781221;19038,7001488203;0;"7";"0"
"1943";1961,24072393017;2418,8920624245;51975,7852776731;2700,19718508127;14037,6272823765;52649,955301808;0;"7";"0"
"1944";1619,36056852243;470,360517406195;12784,2741328795;1120,55186101815;45711,8124917487;13163,0111120682;0;"2";"0"
"1945";523,218954398605;449,715664888467;522,847728421533;3323,5406837167;167952,632218518;9624,25754630156;0;"1";"0"
"1946";749,999813632381;5439,13648061196;13426,713772601;13199,0372490164;43424,8674685565;7895,01384049148;0;"15";"3"
"1947";480,980439760743;802,496200362095;5202,10279323312;80710,4201689829;109187,368839823;5779,29379191885;0;"7";"3"
"1948";8042,68679044744;341,909141362069;8174,86770144303;2639,36420980615;81443,0883682716;15624,6608238013;0;"7";"0"
"1949";3502,26236365118;4251,75666139402;3440,60294355845;5923,38879767958;116197,238405773;9274,53568025333;0;"7";"0"
"1950";4708,37194161011;1085,19304460073;34667,0838676176;26152,6479796476;46485,4581395267;20124,4799315287;0;"0";"0"
"1951";3513,71619531579;291,090848232916;11704,0542763462;25821,1376948845;48303,5707184238;7749,12384592226;0;"0";"3"
"1952";8295,02922111719;2014,06501465006;20574,3832990143;58055,7513686752;100145,46630337;24528,5825936249;0;"7";"0"
"1953";2448,21398647928;1978,47742411433;12848,3060489558;2571,25188306378;71183,5056000832;10341,6613954204;0;"1";"0"
"1954";5028,84551996514;1060,9504319366;6380,60871346011;21202,6165400727;45287,6697878534;10024,0278194617;0;"1";"0"
"1955";1557,05102929481;2297,03226493792;14247,1875732393;336803,317596165;69962,7919666337;10790,1452836097;0;"7";"3"
"1956";291,118714409036;143,991076823234;62177,4351409305;6949,28271700923;103939,79246802;10091,8257262449;0;"7";"0"
"1957";2740,49712198999;696,369538403671;5913,34735587672;84372,9425544855;2767,34972647515;6674,3604967225;0;"0";"0"
"1958";15091,7489938506;14995,4751555559;56756,8600367102;42560,4238671202;5514,73150432377;57013,2339150058;0;"7";"2"
"1959";5520,76273099049;120,555631729283;21919,5593003276;3772,11070082967;97462,6182362898;11958,6022034752;0;"7";"0"
"1960";4528,68309834286;4706,21598610407;23788,6830679582;6850,69162319265;88122,9602359255;25113,0737074578;0;"7";"0"
"1961";2953,32941985829;719,902334619004;31705,2084378772;85669,1495314403;122850,059361635;14502,0667309022;0;"7";"3"
"1962";2929,59463385842;4013,88802001722;14016,1202831247;1547,07885690275;106409,977329591;15761,0331264859;0;"7";"0"
"1963";6937,59337566932;735,544348375189;4751,55348906837;5966,21278967546;60265,9615990366;13416,7853814718;0;"7";"0"
"1964";1089,83919155222;1039,85812391596;1013,04908690952;22570,1078335976;51813,1911305308;13626,4948243268;0;"7";"0"
"1965";10191,6008121996;202,982301721396;23966,2395584802;5740,8368510861;126394,610071531;23901,1147086753;0;"1";"3"
"1966";7182,29292543644;3172,81525559448;13667,2343330187;6210,78159412836;68505,77323223;11391,7994052139;0;"1";"3"
"1967";6530,41785767834;1131,37516432983;25107,7455672183;3460,31875749419;118415,784048621;26677,463606006;0;"1";"0"
"1968";201,378416396805;797,458548493647;22890,2210954217;414343,190187369;119881,021160931;28900,2370170622;0;"1";"0"
"1969";11913,0005173387;2368,62000821164;13394,9836084019;421132,349422045;134797,874707351;18561,9378061535;0;"1";"0"
"1970";3915,72314716649;3188,83265283848;21022,9416343294;7532,19504946292;85699,9072687331;23346,7128478753;0;"7";"0"
"1971";2840,51351043127;95,1345795252733;3284,36859684628;45114,8973101483;25992,9814518089;5566,64270486452;0;"7";"3"
"1972";6393,32928170043;1866,78752905415;8589,65971931336;22574,2719224112;52476,2764700306;34776,5339989642;0;"7";"0"
"1973";14037,6143458482;78,3634175648933;19722,8869683194;3442,36792571267;26976,7336284302;19614,6540333242;0;"7";"0"
"1974";6047,43279089776;527,254285129472;12715,1487528744;3927,54051380772;105297,602982576;14067,0446314783;0;"7";"0"
"1975";4174,13529975469;367,540986797438;4110,14320201338;14258,1636579086;52289,2255047149;17292,6327183962;0;"7";"1"
"1976";857,459962881866;631,579715130603;1863,2876541466;7674,02520854406;169703,475235094;4183,77289491551;0;"7";"0"
"1977";1958,90565118891;469,475217200425;13349,230825332;1140,57272704444;47239,1546686533;14332,3031465717;0;"2";"0"
"1978";2183,79452132785;2803,70986495089;20987,3908627065;2538,9314585968;4840,54803558214;7169,57008635917;0;"7";"0"
"1979";32209,1485342922;704,448748454769;68146,350209582;11625,3247300582;52407,4540278947;32889,5217496831;0;"0";"3"
"1980";4725,01828774698;2649,16047389292;6926,35747187788;344,800728902264;78195,387338992;6041,63953453647;0;"3";"3"
"1981";1089,39262057726;1164,48605543037;7964,36722688166;56063,2207334235;20244,2426195413;1891,9451745422;0;"13";"1"
"1982";1892,8236432261;3313,18930570392;22156,0359311588;1421,31521527005;97819,1587660289;24158,6714469804;0;"7";"0"
"1983";2160,59731907344;3315,75916623003;56543,910721165;2333,19971678393;121260,531722938;24033,5861198269;0;"3";"2"
"1984";12167,6510495612;3393,15869125809;21529,5012096859;41998,8399141703;27025,9234211154;24361,3049539312;0;"7";"1"
"1985";2285,80574378724;5835,99772777689;2216,30554558858;6916,96019229393;2997,82326421974;6425,03432358319;0;"1";"2"
"1986";15131,5860175214;1982,11357661974;15192,5214845396;1100,06335681494;143552,151182041;21400,699599131;0;"0";"0"
"1987";1752,03265452741;950,719247568637;31809,9840375844;2422,40714418719;151473,764191778;18522,5896164703;0;"7";"2"
"1988";1783,10740368773;745,670713246885;2601,8398534357;88226,2455142063;81979,9254636471;9380,50133045491;0;"1";"3"
"1989";1814,59176623786;190,707342747989;4795,00417407461;44437,5285635527;24183,3272541181;4774,31368160363;0;"7";"0"
"1990";5559,83645672994;322,886838215923;5825,74591783012;24508,5274795983;44742,0858126865;8784,08643927432;0;"7";"0"
"1991";3502,61417038623;1090,65264135193;36012,5324103213;96866,0701410229;110802,517831233;6718,98510792086;0;"7";"3"
"1992";408,69119421433;366,185111666586;16167,2116293351;5688,94183521494;85286,1980852819;16198,6725915986;0;"7";"0"
"1993";1303,6599080242;3616,66305191072;13207,2498000271;5786,34443461998;23507,0629696454;14199,763599542;0;"1";"3"
"1994";2420,68276968143;1241,89258931127;2230,0601077033;293722,500415757;62553,6024128589;3577,58218713532;0;"0";"0"
"1995";19377,739343383;1209,66420178715;20943,6760864532;3068,31988483268;104903,113810051;21142,1131601155;0;"1";"2"
"1996";1061,60766607643;257,409959977671;5352,03198446689;2372,11206581237;26989,2096580141;1411,69020929481;0;"7";"0"
"1997";7607,20977659481;68,2293510904145;26600,8004222628;48207,0666019102;24386,2609664673;31172,3507386208;0;"7";"2"
"1998";821,193521256685;2554,12743522814;26255,0992475379;7456,40594172687;13901,7142687979;3910,71752907248;0;"13";"3"
"1999";2056,99784077363;4255,84279132519;9393,25275863068;332421,177626968;39432,842833295;9010,68701711234;0;"1";"3"
"2000";1421,82372467198;1811,5190228981;21516,874317647;103171,351274755;46565,0134215495;2095,64881232983;0;"0";"0"
"2001";6038,0771610552;8528,66203612402;28809,0465671541;316873,133808532;53350,6516717488;8990,26284128169;0;"7";"3"
"2002";15963,5853395224;3899,72620469331;15948,9489160981;10064,8721735431;24379,5217119164;18525,4164450348;0;"7";"3"
"2003";43,7940339230348;1407,79222389348;1476,7678465444;10024,8845464438;76668,0500928194;5009,86992952215;0;"1";"3"
"2004";1925,44003739488;3665,62635377565;9536,75950476231;406390,240741943;114278,235875209;23907,02938498;0;"0";"0"
"2005";3403,7442585768;2488,38375325937;1883,09877002453;3878,67172254522;51554,0975293115;2772,81673565161;0;"7";"3"
