"";"count";"area";"type";"dist_paved";"dist_unpaved";"dist_rail";"dist_silos";"dist_fridge";"dist_prot";"dist_settlement";"pop_mean";"crop";"fl";"time"
"1825";6;600;"a";1394,76347689931;1525,26643746585;16580,7064644858;19497,5121253001;34149,8878267468;54394,7508250309;3123,99771381286;0;"7";"0";"Sep19"
"1826";7;700;"a";1383,52995989717;1492,04400531928;16628,5585130209;19559,82564896;34093,382579097;54328,9144017745;3177,73602506501;1,04200062427113;"7";"0";"Sep19"
"1827";3;300;"a";1642,60577967935;1699,63844072711;16920,654146147;19570,7218135547;34143,5805371175;54269,3867373203;3124,28539876402;3,73516845703125;"7";"0";"Sep19"
"1828";67;6700;"a";1678,3853261078;1729,0096399812;16970,0536681685;19582,1107832468;34142,6713633163;54251,081987254;3127,78745957135;2,31279080772285;"7";"0";"Sep19"
"1829";3;300;"a";1723,50621997574;635,289585771254;18513,8304027506;28606,6017611338;24805,94819686;45727,9322497437;8503,14582148735;0;"7";"3";"Sep19"
"1830";80;8000;"a";378,613575830921;97,6733802212428;770,162944627813;37091,7771026746;6395,49663268028;27215,2018283045;1462,94530589309;23,4277415554963;"7";"0";"Sep19"
"1831";40;4000;"a";562,077444676641;144,625530453871;858,945974032297;37148,9069930415;6264,40299913931;27139,5556557476;1273,40628359103;0,582411483336586;"7";"0";"Sep19"
"1832";30;3000;"a";398,641110427533;155,2795566711;738,182696521289;37150,4358413844;6334,54476449156;27154,8267795152;1434,70640912935;2,45862179671176;"7";"0";"Sep19"
"1833";23;2300;"a";584,217552786185;148,898624140662;848,120887030436;37194,4907740836;6214,15621064277;27092,1371896724;1245,64163058976;4,90979626602696;"7";"0";"Sep19"
"1834";17;1700;"a";401,550131507701;200,899810129425;706,79504409433;37196,2258969356;6292,72662808343;27109,07607216;1426,78754879833;1,04771594536477;"7";"0";"Sep19"
"1835";65;6500;"a";557,12606702478;171,72698190248;790,955432035928;37254,0440657628;6172,5144571928;27035,6324343347;1267,37071046117;0,154643163084984;"7";"0";"Sep19"
"1836";4;400;"a";624,707517102239;104,887950161295;851,857698175567;37247,2836555543;6149,69955037043;27035,8432699174;1200,50781808122;0,816662204521148;"7";"0";"Sep19"
"1837";4;400;"a";128,85989797652;26,0989427476584;15021,2916187147;33660,2729118731;17689,1575906213;36541,2907998121;6727,7354426954;8,5898962020874;"7";"0";"Sep19"
"1838";4;400;"a";193,468927252195;96,1899775784441;9754,39251021111;68915,3348566152;9998,71008485951;15257,1060659996;3315,33505714807;0,0485549755394459;"7";"0";"Dec18"
"1839";12;1200;"a";1684,47559636614;1056,82068844874;8024,25070576518;65929,6301819175;8193,01125988867;22294,3651824296;2454,66055947799;2,6379444832728;"7";"0";"Dec18"
"1840";10;1000;"a";1669,78017459494;1001,28075925668;7976,61948892438;65941,3337547242;8167,32627292556;22344,5373476771;2412,37656162347;1,84454480198072;"7";"0";"Dec18"
"1841";4;400;"a";52,9863495699555;1884,47889612141;4814,81637298852;68952,2925653312;10054,5692202478;9247,66326033504;1115,69396498421;10,2774696350098;"7";"0";"Dec18"
"1842";24;2400;"a";966,820011985801;39,4049133358557;6307,95178004952;69087,1011320067;5826,09382350304;19606,2523826991;2835,57467500037;2,24725390058702;"7";"2";"Dec18"
"1843";24;2400;"a";928,169889766061;108,49819393991;6282,69704703548;68957,4616366156;5815,01395546685;19855,8065275061;2588,02945063598;9,96100120756595;"7";"2";"Dec18"
"1844";40;4000;"a";969,559696580019;35,8409440529957;6269,28920830623;69035,4972473948;5793,93849966396;19748,5255621048;2692,95726335077;2,74234207011314;"7";"2";"Dec18"
"1845";4;400;"a";968,012606762748;60,2029104089408;6251,33529048229;69005,0290572683;5780,92520583921;19825,3680934858;2616,08634765418;11,6747741699219;"7";"2";"Dec18"
"1846";3;300;"a";713,686615682443;922,517984105495;5928,73663570647;71888,8377211779;8370,88537865897;13345,1379392712;3185,89523713536;10,3934621810913;"7";"0";"Dec18"
"1847";5;500;"a";473,781374688929;1816,63515993761;5033,39282719174;66113,7326632036;6782,92030456289;20469,9675405212;2393,21721540066;0;"7";"0";"Dec18"
"1848";11;1100;"a";1113,25129278667;316,050576020678;4245,52530133537;68667,5780458454;5375,03800805735;19834,7496415072;1594,91029978238;0;"7";"0";"Dec18"
"1849";6;600;"a";1114,74108272541;314,940846519897;4239,5553234238;68645,4034632589;5405,86736069388;19822,4943405502;1626,90828630019;0;"7";"0";"Dec18"
"1850";4;400;"a";1114,27473101342;318,409422571577;4248,88760166962;68683,6894800284;5353,1805330273;19842,561502855;1573,82654192908;0;"7";"0";"Dec18"
"1851";8;800;"a";1274,08109765614;784,523808515999;1936,89310306624;73547,0101479573;2005,62368460939;16698,3632298866;1831,66557752354;8,68607746107836;"7";"0";"Dec18"
"1852";8;800;"a";88,1661582790794;232,506706675041;385,834345830008;73118,423963448;1617,10862370509;16527,9593752792;1773,16733511105;4,0904595930566;"7";"0";"Dec18"
"1853";7;700;"a";278,309426778825;1909,14917848759;251,381576004679;78304,018415546;5621,8171176693;11804,3655106031;2798,34923556213;7,30322203644352;"7";"0";"Dec18"
"1854";4;400;"a";45,86897585601;202,993118457767;1784,30307886036;69680,9179412373;2158,84203847062;14888,0116789121;2238,38664881725;14,3479824066162;"7";"0";"Dec18"
"1855";3;300;"a";1257,24840238049;191,110132277627;2200,92156817038;74098,1541048207;4711,06950607361;13467,7220807774;2223,05545848527;0,882082045078278;"7";"0";"Dec18"
"1856";36;3600;"a";1269,9073262949;138,557585207991;2269,98210526914;74185,8404919735;4706,05064701351;13410,7462404229;2219,06111028955;4,21502267358462;"7";"0";"Dec18"
"1857";3;300;"a";1305,1514009275;144,672966545471;3335,53043501231;76422,8344877083;4718,23378009146;12460,0999037864;3513,16346289378;0,422458529472351;"7";"0";"Dec18"
"1858";23;2300;"a";97,4100119903313;371,774970107184;1136,18663903292;78150,2046576605;4620,0256636468;13470,0051151941;4696,95302921335;4,3740610396143;"7";"0";"Dec18"
"1859";17;1700;"a";46,3960817412788;372,959404469279;1094,54612877429;78197,4265043448;4671,14945229141;13432,8228653441;4748,01768192127;3,23890214992633;"7";"0";"Dec18"
"1860";3;300;"a";98,4698447669482;1490,47794110293;1599,30323151172;80519,0815316777;6504,65073321271;12726,9343912052;4091,90100656556;2,54598665237427;"7";"0";"Dec18"
"1861";6;600;"a";23,6516393106433;244,529691794373;5053,96429063604;74181,7119237968;6425,60704031424;10640,6399028739;2129,5412064664;3,15946155926796;"8";"0";"Dec18"
"1862";32;3200;"a";798,991820598902;483,047953633471;311,650294489443;79488,4238981855;2737,29126052246;11079,9519380021;2680,69936663087;4,36767762509082;"7";"0";"Dec18"
"1863";3;300;"a";1420,71727700738;37,3253313086333;3184,43494831687;82148,0759305004;6642,84643687302;11895,4906816249;2914,78117238573;5,14555333079054;"7";"0";"Dec18"
"1864";16;1600;"a";796,888863733448;534,786884668754;318,913840826103;79493,8631874631;2688,73916659718;11029,9728918212;2630,49502048936;3,59708636130235;"7";"0";"Dec18"
"1865";26;2600;"a";692,585174155503;490,639699377459;210,816452023132;79595,9985988402;2674,79800426939;11023,2553416254;2626,80184516011;11,9468121129603;"7";"0";"Dec18"
"1866";9;900;"a";600,060278473887;420,572216151315;109,381132755351;79684,6531925769;2695,29957634945;11047,6468233163;2657,40930661829;8,26128463233576;"7";"0";"Dec18"
"1867";3;300;"a";1259,74236255162;122,797350825336;3245,87548759843;82271,3775781796;6389,15748730079;12094,8875645155;2602,87162111739;4,65827941894531;"7";"0";"Dec18"
"1868";6;600;"a";1255,22883051625;153,372107720294;3280,79528251166;82308,6562730856;6391,65337544239;12081,9288525214;2574,9354240938;1,46848391946405;"8";"0";"Dec18"
"1869";4;400;"a";540,185754678692;2371,48615127872;3582,53291101055;77870,3551657725;3702,67799706521;8373,66223170379;3092,21242348139;0,0428816929716777;"7";"1";"Dec18"
"1870";19;1900;"a";607,66304971664;2439,81920622782;3632,7172462161;77873,165318721;3743,10410550553;8328,88992133684;3035,57444866638;0,674191906785177;"8";"1";"Dec18"
"1871";11;1100;"a";525,985319173842;2353,65421755601;3550,47214991992;77896,4219804406;3669,91330288691;8365,82718137049;3122,76297481009;0;"8";"0";"Dec18"
"1872";10;1000;"a";642,466872641898;2468,52361298923;3618,71560302515;77925,1285949434;3718,74065661684;8272,76179625053;3042,66305431488;1,57972514629364;"8";"1";"Dec18"
"1873";7;700;"a";191,841178984944;76,4842187416913;7404,27834012976;75201,8268915658;7837,98885195937;9439,47925957755;1953,72981865057;0,637751816107111;"8";"0";"Dec18"
"1874";4;400;"a";534,657813805314;899,791453522531;2625,62989051327;82114,2823193219;4276,83339639535;11939,7131800889;1705,26053050816;0;"7";"0";"Dec18"
"1875";3;300;"a";775,14488939716;505,482768928944;1514,92342217446;80296,4311640511;1464,40950499482;7395,74362934363;1331,22003485388;0,245453091587175;"7";"0";"Dec18"
"1876";12;1200;"a";1087,3363794665;1350,466868179;2559,748166076;83221,2488881426;3752,69447476537;10601,4566653162;1461,72238827406;0,83198956098655;"7";"0";"Dec18"
"1877";11;1100;"a";1205,77493642403;55,3645160495917;1879,08111903888;86078,6145030362;6200,03669111044;11153,2051741964;2474,10592663163;1,06086727787035;"7";"0";"Dec18"
"1878";5;500;"a";191,783734261458;91,1413106048539;9749,35285169718;68921,0550653649;9995,13766843609;15254,3486360983;3318,04053488467;0,0485549755394459;"7";"0";"Oct19"
"1879";16;1600;"a";1023,04647868612;1859,15758281178;8250,23630291476;69040,0307005369;8065,26758241535;16938,8610252152;2205,99793824054;2,80659226942839;"7";"1";"Oct19"
"1880";30;3000;"a";1670,02046584931;1028,99918391868;7993,08704874563;65942,4544227676;8172,66481952753;22318,4558602301;2425,88849421084;2,40227465810583;"7";"0";"Oct19"
"1881";18;1800;"a";60,6364626735425;1878,70825031635;4824,64122401426;68948,7374011486;10059,0671579274;9249,16561293148;1113,88358078637;10,2774696350098;"7";"0";"Oct19"
"1882";102;10200;"a";918,769216308192;102,273766732683;6300,08301217138;68961,0718228879;5830,14201863705;19823,6887041177;2620,86662861389;11,696079144278;"7";"2";"Oct19"
"1883";8;800;"a";987,679804878691;41,0079248476103;6259,79251309376;69064,3243666257;5782,47449693199;19715,7951510957;2724,86061267563;0,957612037658691;"7";"2";"Oct19"
"1884";4;400;"a";714,469448434414;917,362856854271;5926,98267866736;71886,0461078007;8374,80796387571;13339,4136305681;3179,27419856393;10,3934621810913;"7";"0";"Oct19"
"1885";4;400;"a";482,285987495446;1834,83585496265;5042,25561856767;66115,1850134304;6801,43266727384;20478,0911782219;2411,7300982732;0;"7";"0";"Oct19"
"1886";26;2600;"a";1116,81326246214;312,181357495028;4240,78570637346;68665,6047020724;5379,3290131536;19828,6617232192;1604,67671375125;0;"7";"0";"Oct19"
"1887";12;1200;"a";1270,67385961212;795,311651028454;1932,16397681006;73556,9136486937;2009,37389421535;16686,9844917552;1835,19390962454;10,379836678929;"7";"0";"Oct19"
"1888";18;1800;"a";708,592633992697;96,5299635825207;223,569233505796;70717,6887674779;5882,10177172207;15641,0909946085;3909,21135054626;1,80732417106628;"7";"0";"Oct19"
"1889";5;500;"a";815,567176010323;30,4161777876797;775,309229367536;69511,4541860666;1921,05808011964;15260,5100067034;1631,99877516813;0;"7";"0";"Oct19"
"1890";14;1400;"a";994,138969443262;208,85134867399;953,869163075178;69669,8574700743;2032,59858846457;15089,8830631641;1781,97804099643;0,229747556845518;"7";"0";"Oct19"
"1891";3;300;"a";51,7850187800805;195,950097360106;1788,96814605163;69687,5927162753;2163,61763632925;14881,4109653453;2231,37471612321;14,3479824066162;"7";"0";"Oct19"
"1892";75;7500;"a";1314,23602847541;99,2157348536531;2246,74287100728;74185,4948283605;4661,79065903339;13441,0264353545;2262,96847829172;4,9553050994873;"7";"0";"Oct19"
"1893";54;5400;"a";1238,08841439865;188,884241740331;2242,20294270364;74135,003419873;4732,43424189832;13427,772397724;2197,59887336257;5,66202964134724;"7";"0";"Oct19"
"1894";19;1900;"a";421,4559135105;679,336146723283;3646,57214132653;77994,8780992919;9671,59214414757;7822,71612500051;3842,61847608887;3,97341561317444;"7";"0";"Oct19"
"1895";22;2200;"a";483,790577287932;691,761882893133;3708,28197157525;78048,2357014112;9699,83638553497;7805,70313448278;3853,69489495154;3,01183890238296;"7";"0";"Oct19"
"1896";39;3900;"a";1293,30672577895;104,901392631962;3300,63893169589;76448,3587022975;4698,52523989674;12476,9796321319;3561,1065129861;0,466557643020682;"7";"0";"Oct19"
"1897";48;4800;"a";96,5126934866112;365,144442154286;1131,96557328391;78153,168234376;4620,37023883498;13474,2321341006;4697,06747073141;4,076567742358;"7";"0";"Oct19"
"1898";9;900;"a";26,7187254153079;234,484384365341;5062,91105846505;74192,9153606162;6436,9861189639;10630,3059174953;2118,54463044477;3,79548311110453;"8";"0";"Oct19"
"1899";6;600;"a";133,126209014305;166,986476695459;5193,61082847707;80601,0445378199;9850,19807784206;8641,42877219778;4596,85747349119;0,722929656505585;"7";"0";"Oct19"
"1900";38;3800;"a";1396,52206987885;8,76802208829611;3153,55946535705;82106,3817823746;6681,60227407231;11872,4441344047;2979,57368067342;6,88753253390181;"8";"0";"Oct19"
"1901";63;6300;"a";814,95331364706;516,192160832396;332,927088074613;79474,4843602927;2715,54723431804;11056,0735401962;2656,49148446481;3,28485979258162;"7";"0";"Oct19"
"1902";4;400;"a";835,618976485091;567,759348778173;363,53695651971;79455,4357147816;2680,83557255473;11017,8115866234;2618,08524207115;0;"8";"0";"Oct19"
"1903";75;7500;"a";626,986414399036;465,443056023263;143,292608926996;79660,4064891761;2665,84650240371;11017,1324480267;2624,28774968251;8,36182356121747;"7";"0";"Oct19"
"1904";21;2100;"a";1202,75343588278;104,108500810615;3240,1168537308;82277,5078843976;6335,13871386407;12140,5819747288;2552,5876441169;4,65615510994934;"7";"0";"Oct19"
"1905";23;2300;"a";525,470887046414;2353,22008321258;3550,63305301275;77895,7305047855;3670,22058518177;8366,60569713628;3122,72681628459;0;"8";"0";"Oct19"
"1906";17;1700;"a";656,052696294342;2487,95821981362;3663,76076389704;77881,8890647952;3766,57481908594;8292,58146048264;3000,01838449225;4,8117796817165;"8";"1";"Oct19"
"1907";17;1700;"a";628,869818994358;2453,3222292655;3599,6515848567;77935,6069008132;3700,41311833641;8274,55066557309;3061,83275610301;1,48253944890855;"8";"1";"Oct19"
"1908";39;3900;"a";189,773312893517;95,9123064529032;7405,30448213725;75212,1080833961;7841,49270773251;9426,5299101163;1971,74828708346;1,59346445900216;"7";"0";"Oct19"
"1909";7;700;"a";101,434672812311;41,6476304577124;7494,35567412429;75287,8509846716;7928,54173016748;9358,1944352277;1910,20590979113;2,69539802500708;"8";"0";"Oct19"
"1910";10;1000;"a";525,533006287343;890,904698158275;2643,40427473552;82130,8958557011;4288,90984694562;11944,4107334653;1688,31345222214;0;"7";"0";"Oct19"
"1911";13;1300;"a";66,7750903891829;896,43746520363;3133,44649179443;82649,9371054212;4427,44348186001;11819,842510792;1176,74630863905;4,29896069202608;"7";"0";"Oct19"
"1912";22;2200;"a";213,513540924086;1151,6460039258;5364,67328619243;83995,7617746926;7854,44139149044;10405,8177271109;2703,22424553799;25,5300063701247;"7";"0";"Oct19"
"1913";19;1900;"a";1083,63467507809;1355,64460090031;2565,50217673395;83221,0616619063;3757,15172504227;10607,5117153482;1456,25092020731;0,995941577197675;"7";"0";"Oct19"
"1914";16;1600;"a";1188,97052547786;61,5609698062724;1839,90668071184;86063,4429003951;6162,71076895681;11103,5197664896;2479,74936087858;0,805997509677944;"7";"0";"Oct19"
"1915";38;3800;"a";1170,2081996026;59,3685253046293;1901,49749183697;86097,3867366274;6232,0761254642;11187,3846965125;2479,13351149017;1,08108736409955;"7";"0";"Oct19"
"1916";19;1900;"a";1194,02176695347;1244,33566446852;559,556603386071;86449,7520489505;5704,26052192573;8828,33735955291;4338,07286237944;0,415093938004327;"7";"1";"Oct19"
"1917";3;300;"a";48,5909183530217;1220,03424141065;4949,87657707909;26595,5695977487;10600,8934565325;6800,22755280289;2139,1731490113;1,10491573810577;"7";"0";"Nov19"
"1918";4;400;"a";192,957759674169;88,5676337726818;9746,79291711604;68925,9283295009;9994,44143877689;15249,9740524533;3322,39152640594;0,0485549755394459;"7";"0";"Nov19"
"1919";12;1200;"a";1017,34052170488;1862,02207197256;8244,3701000834;69046,0951168649;8060,27344033033;16937,1507743452;2211,5124824611;2,32593631415444;"7";"1";"Nov19"
"1920";28;2800;"a";1663,80329092755;1036,00483459495;7990,78530486747;65948,9075224583;8167,45939288949;22310,95318314;2422,74883348446;2,26538741925721;"7";"0";"Nov19"
"1921";16;1600;"a";55,3994229044906;1883,78525506222;4817,36528098214;68950,620739814;10054,8838955335;9247,16937124988;1116,09940228338;10,2774696350098;"7";"0";"Nov19"
"1922";102;10200;"a";923,469691342601;96,5591175126081;6296,3927066795;68966,6984809022;5826,13796313894;19820,053452666;2624,16618706952;11,6747741699219;"7";"2";"Nov19"
"1923";25;2500;"a";967,87540129844;59,5875083128359;6280,38768622189;69048,148979644;5803,01497285605;19711,1673251014;2730,45571302294;0,818504981412616;"7";"2";"Nov19"
"1924";3;300;"a";715,687078406408;915,168246474378;5924,16291513108;71885,3071837488;8376,222698117;13336,8310509965;3175,98635575077;10,3934621810913;"7";"0";"Nov19"
"1925";7;700;"a";479,999431579484;1836,71450079307;5040,07256129999;66119,6646655086;6803,57460676483;20475,6994306321;2416,16606493996;0;"7";"0";"Nov19"
"1926";30;3000;"a";1116,82678379843;312,178058536024;4240,90374341112;68666,2075911328;5378,50921254628;19828,9432958274;1603,88822285381;0;"7";"0";"Nov19"
"1927";11;1100;"a";1267,98019175609;796,14804591028;1929,60549065598;73558,2528440448;2006,66581335253;16687,0079442745;1832,4685762222;10,2420052957855;"7";"0";"Nov19"
"1928";13;1300;"a";721,55180556578;93,7715922028798;213,460593549087;70730,5169152808;5890,51458190725;15631,0113754753;3922,15885374332;1,80732417106628;"7";"0";"Nov19"
"1929";8;800;"a";819,315118966547;34,2960871363646;779,089224143169;69516,5064483168;1926,30774256801;15255,835169394;1637,21029807371;0;"7";"0";"Nov19"
"1930";14;1400;"a";996,995328449919;211,757092256588;956,737686445211;69673,0516365706;2035,54894935;15086,7328502824;1785,16265546333;0,183797821586654;"7";"0";"Nov19"
"1931";3;300;"a";61,5741013527421;188,376516150414;1788,31934947876;69691,9342625152;2163,21359769992;14877,3496947906;2225,29109597811;14,3479824066162;"7";"0";"Nov19"
"1932";85;8500;"a";1316,42517778337;95,8875382003173;2248,52778376668;74188,8118967788;4660,0417974806;13439,968430348;2264,47751004695;4,9553050994873;"7";"0";"Nov19"
"1933";3;300;"a";1375,84154572331;40,9127647161609;2222,13435835559;74193,795226847;4601,44694657652;13476,5567337416;2322,32792422266;0;"7";"0";"Nov19"
"1934";35;3500;"a";1255,94377897232;169,658860637258;2239,38631288686;74142,4412492328;4715,24819336839;13434,2306268362;2213,76724385314;4,47693852099501;"8";"0";"Nov19"
"1935";9;900;"a";1199,60941730955;215,808661833371;2276,30387033414;74151,5084607562;4772,25647084565;13389,5717609518;2156,57362053046;9,33334541320801;"7";"0";"Nov19"
"1936";8;800;"a";422,599221821773;679,269075840385;3647,70519642335;77996,1309939683;9671,86414816034;7822,68073717683;3843,14759098314;3,97341561317444;"7";"0";"Nov19"
"1937";9;900;"a";482,892173789699;688,10211639279;3707,19453936967;78050,4442930948;9696,50527456956;7809,29979108291;3857,3947901319;3,97341561317444;"7";"0";"Nov19"
"1938";5;500;"a";494,806481516517;715,815795068111;3719,93271975996;78038,3690759133;9723,03935636552;7781,71741323258;3831,23213796306;0;"7";"0";"Nov19"
"1939";27;2700;"a";1302,93809821019;115,25030112822;3316,68654057502;76434,5741672821;4699,84295655576;12476,7099264176;3544,55524045383;0,398674146703177;"7";"0";"Nov19"
"1940";10;1000;"a";1260,0584363976;82,2140536576808;3255,64865190028;76488,6357888886;4701,2759231256;12471,8689014376;3603,20481150263;0,460017544403263;"7";"0";"Nov19"
"1941";44;4400;"a";95,7059700578954;361,974925980871;1129,63485174728;78154,9375248962;4620,91622693887;13475,9843155385;4697,50268571841;3,95279835598575;"7";"0";"Nov19"
"1942";3;300;"a";84,5268414646869;1495,3728675317;1613,43913048897;80533,0178515856;6506,9986248787;12716,8260417613;4082,25690785379;2,54598665237427;"7";"0";"Nov19"
"1943";9;900;"a";30,5322320732067;238,455365312688;5058,48465577963;74189,9720055714;6434,43932450361;10634,1069743682;2121,78272166934;3,47747076600233;"8";"0";"Nov19"
"1944";8;800;"a";131,839924852789;166,152028464664;5191,94035294138;80597,7751323319;9851,97973456613;8640,32005720825;4598,72908549291;0,722929656505585;"7";"0";"Nov19"
"1945";31;3100;"a";1398,11180318891;8,0754226506111;3154,92639565213;82107,3740209437;6683,75909747284;11870,2321448978;2980,65465213874;7,29312638253637;"8";"0";"Nov19"
"1946";53;5300;"a";822,206344302003;514,065635166423;339,511553729943;79467,0479740134;2721,44102171186;11061,5034278159;2661,87305444078;2,73936517940619;"7";"0";"Nov19"
"1947";4;400;"a";745,706568010801;523,504849096105;267,732610282112;79544,6477413533;2671,7765398329;11016,6990274343;2618,18422145275;6,64698028564453;"7";"0";"Nov19"
"1948";28;2800;"a";681,040149370352;494,119374442833;200,35262166601;79607,8408257402;2665,71837959743;11014,6266136441;2618,59491411722;10,0810377782011;"7";"0";"Nov19"
"1949";47;4700;"a";594,314783034796;448,373256530446;108,851270555333;79692,1993301908;2666,29168570705;11018,5444988905;2628,09165416417;7,91612511565897;"7";"0";"Nov19"
"1950";14;1400;"a";1204,42880349646;117,711956475447;3254,6926135886;82292,312129083;6339,50481572973;12131,3425194991;2544,16023645293;4,65827941894531;"7";"0";"Nov19"
"1951";20;2000;"a";527,060194210526;2354,95118494256;3552,56904225951;77894,8563299203;3672,02107022142;8366,15176495694;3120,73386249063;0;"8";"0";"Nov19"
"1952";13;1300;"a";656,911503024231;2488,58594887016;3662,9246575527;77883,7934897257;3765,41881150364;8290,78510796046;3000,63994030161;4,78211243623723;"8";"1";"Nov19"
"1953";8;800;"a";634,818900506913;2457,68337924855;3594,01338230376;77948,6988870882;3692,52124154243;8262,21587603373;3066,19223752005;1,47646568863623;"8";"1";"Nov19"
"1954";29;2900;"a";188,957790889525;97,065850479713;7406,04289244932;75213,4801943667;7842,4147554616;9425,00181945139;1972,71536005104;1,46522563869119;"8";"0";"Nov19"
"1955";5;500;"a";534,403738490482;888,635813081681;2635,77569216536;82122,2851527058;4289,18260558663;11948,8317789771;1696,75705512328;0;"7";"0";"Nov19"
"1956";12;1200;"a";65,441919095682;895,440948161288;3135,54135104989;82651,9069432414;4429,00009020069;11820,4314455993;1174,69408088439;4,26021619563981;"7";"0";"Nov19"
"1957";21;2100;"a";215,044207448859;1148,62979782529;5365,25900343702;83995,4580582367;7857,55990436583;10403,0337666838;2706,20056198485;25,6708829817083;"7";"0";"Nov19"
"1958";15;1500;"a";1086,33564534648;1362,13485371418;2567,09613857112;83227,2556098912;3764,19196240514;10611,0618172803;1450,14808329199;1,132842624921;"7";"0";"Nov19"
"1959";34;3400;"a";1165,46594275519;59,4000943267393;1904,81341363532;86099,415970718;6236,03217994503;11192,0145723882;2479,33957796525;1,09033263201243;"7";"0";"Nov19"
"1960";3;300;"a";1198,21308017671;46,4509932525623;1848,78906956397;86048,5900027187;6151,89134781215;11104,3817903789;2464,63781553296;0,685371518135071;"7";"0";"Nov19"
"1961";4;400;"a";1187,93343549018;74,7100236892459;1839,39978022211;86080,6880266951;6180,60745931155;11112,8185178932;2492,94473182662;1,07295077276553;"7";"0";"Nov19"
"1962";14;1400;"a";1195,23626267873;1245,58527136609;560,762025030726;86450,5151769999;5704,86674097285;8827,58272698927;4339,32239827782;0,439833443621173;"7";"1";"Nov19"
"1963";3;300;"a";53,4438826589443;1226,85430527682;4947,72864328923;26586,7579822439;10613,4923565486;6811,36916079301;2146,4593459005;1,10491573810577;"7";"0";"Feb19"
"1964";3;300;"a";192,900963275937;87,7207066834852;9745,94851788358;68927,1053822919;9993,96772708584;15249,1818559998;3323,17674332032;0,0485549755394459;"7";"0";"Feb19"
"1965";12;1200;"a";1677,53582117519;1060,41729606345;8019,21007386139;65936,625932636;8186,42551500345;22289,962343324;2449,14869120316;2,50299990023443;"7";"0";"Feb19"
"1966";25;2500;"a";973,259906296772;45,7894141478101;6302,88266702763;69094,8079218904;5820,81722015198;19601,3144406727;2840,18410002469;1,92804721141142;"7";"2";"Feb19"
"1967";33;3300;"a";976,449770145619;29,8428303055874;6262,82885721295;69042,1837839664;5787,34038976769;19747,3470261598;2693,79018866835;1,49710865760525;"7";"2";"Feb19"
"1968";10;1000;"a";952,021143813811;86,9156896752253;6259,76901049419;68979,770748704;5791,64264989423;19853,9287035051;2588,37472640338;10,4445337179803;"7";"2";"Feb19"
"1969";5;500;"a";715,200026417632;916,046090626807;5925,29082054585;71885,6027310963;8375,6566341063;13337,8640178752;3177,30137659004;10,3934621810913;"7";"0";"Feb19"
"1970";12;1200;"a";1121,07609346241;308,517597214961;4238,28382902542;68676,6403599185;5366,06510663442;19828,2905301101;1598,01668875225;0;"7";"0";"Feb19"
"1971";6;600;"a";95,9712149411862;240,555932911062;379,0998194256;73128,6173703966;1609,31178838735;16523,9481569668;1765,75267608348;4,50482273101807;"7";"0";"Feb19"
"1972";17;1700;"a";730,892317127631;107,48361169506;195,547782469569;70742,7474841485;5884,68926036471;15613,0755338736;3931,21988971737;2,73008547647795;"7";"0";"Feb19"
"1973";3;300;"a";264,600069537936;1889,23472468028;237,709464565353;78287,6931581345;5615,56822180499;11810,7347632122;2784,69347313338;6,77956627229073;"1";"0";"Feb19"
"1974";3;300;"a";61,5741013527421;188,376516150414;1788,31934947876;69691,9342625152;2163,21359769992;14877,3496947906;2225,29109597811;14,3479824066162;"7";"0";"Feb19"
"1975";26;2600;"a";1267,81848686876;128,127540050903;2298,01069938602;74216,2462358945;4712,56593489631;13385,7250443615;2210,67838194991;4,67240937911503;"7";"0";"Feb19"
"1976";5;500;"a";1302,82393562029;149,299719248768;3335,66967159482;76423,8832397533;4722,65060387361;12455,8101578257;3509,88376025028;0,422458529472351;"7";"0";"Feb19"
"1977";12;1200;"a";88,1907931405538;354,729808991293;1119,60896773377;78164,2733884499;4627,84560692605;13475,9544804947;4704,16834618192;4,0385651398308;"7";"0";"Feb19"
"1978";7;700;"a";37,2886547741146;363,965994259364;1082,28419309904;78208,806924467;4679,51323062649;13432,9697978106;4756,05786115568;2,21748613009659;"7";"0";"Feb19"
"1979";3;300;"a";87,2448220690797;1492,34571393507;1611,01315523776;80531,095795744;6504,28121357828;12720,1591911953;4082,13745514599;2,54598665237427;"7";"0";"Feb19"
"1980";21;2100;"a";805,500394184285;477,624613015398;316,928229365602;79481,5273459508;2745,75657621338;11088,1411972833;2688,82523789956;4,41799443868713;"7";"0";"Feb19"
"1981";19;1900;"a";784,029725713293;531,62107179695;305,995528056987;79506,6009461288;2684,69875474711;11026,9306664212;2627,62844515819;4,4284897552049;"7";"0";"Feb19"
"1982";11;1100;"a";668,123809075557;481,665337732004;185,712825470481;79620,0422157841;2670,86914719241;11020,5233763156;2625,25332632521;14,2983920036382;"7";"0";"Feb19"
"1983";8;800;"a";587,862902710527;415,657200252765;96,7846165604744;79696,6173272901;2694,22515884055;11046,8172311264;2657,53398525953;9,5345287322998;"7";"0";"Feb19"
"1984";3;300;"a";494,268915330842;2326,23864881234;3556,61181763644;77858,811551912;3684,51751811689;8410,57469312663;3124,35916501329;0;"7";"0";"Feb19"
"1985";5;500;"a";536,06373360888;2366,44805807349;3574,08765959607;77876,8551628006;3694,14101397955;8372,06864056279;3100,33265830068;0;"7";"0";"Feb19"
